"Paikka_Id","Aika","Arvo","Lippu_Id"
473,"1913-02-28T00:00:00",15,37
437,"1913-02-28T00:00:00",48,41
448,"1913-02-28T00:00:00",44,41
449,"1913-02-28T00:00:00",50,41
450,"1913-02-28T00:00:00",48,41
473,"1913-02-28T00:00:00",47,41
449,"1913-03-15T00:00:00",40,37
450,"1913-03-15T00:00:00",33,37
473,"1913-03-15T00:00:00",13,37
437,"1913-03-15T00:00:00",50,41
448,"1913-03-15T00:00:00",46,41
449,"1913-03-15T00:00:00",55,41
450,"1913-03-15T00:00:00",48,41
473,"1913-03-15T00:00:00",50,41
449,"1913-03-30T00:00:00",35,37
473,"1913-03-30T00:00:00",10,37
437,"1913-03-30T00:00:00",50,41
448,"1913-03-30T00:00:00",39,41
449,"1913-03-30T00:00:00",55,41
450,"1913-03-30T00:00:00",50,41
473,"1913-03-30T00:00:00",38,41
449,"1913-04-15T00:00:00",25,37
450,"1913-04-15T00:00:00",10,37
437,"1913-04-15T00:00:00",53,41
448,"1913-04-15T00:00:00",37,41
449,"1913-04-15T00:00:00",55,41
450,"1913-04-15T00:00:00",48,41
449,"1913-04-30T00:00:00",15,41
437,"1913-12-15T00:00:00",13,41
444,"1913-12-15T00:00:00",18,41
448,"1913-12-15T00:00:00",10,41
449,"1913-12-15T00:00:00",18,41
450,"1913-12-15T00:00:00",10,41
450,"1913-12-30T00:00:00",20,37
437,"1913-12-30T00:00:00",18,41
444,"1913-12-30T00:00:00",25,41
448,"1913-12-30T00:00:00",17,41
449,"1913-12-30T00:00:00",21,41
450,"1913-12-30T00:00:00",19,41
473,"1913-12-30T00:00:00",14,41
449,"1914-01-15T00:00:00",12,37
450,"1914-01-15T00:00:00",10,37
473,"1914-01-15T00:00:00",0,37
437,"1914-01-15T00:00:00",25,41
444,"1914-01-15T00:00:00",29,41
448,"1914-01-15T00:00:00",24,41
449,"1914-01-15T00:00:00",32,41
450,"1914-01-15T00:00:00",33,41
473,"1914-01-15T00:00:00",34,41
449,"1914-01-30T00:00:00",8,37
450,"1914-01-30T00:00:00",5,37
473,"1914-01-30T00:00:00",4,37
437,"1914-01-30T00:00:00",32,41
444,"1914-01-30T00:00:00",35,41
448,"1914-01-30T00:00:00",42,41
449,"1914-01-30T00:00:00",32,41
450,"1914-01-30T00:00:00",40,41
473,"1914-01-30T00:00:00",47,41
449,"1914-02-15T00:00:00",5,37
450,"1914-02-15T00:00:00",0,37
473,"1914-02-15T00:00:00",0,37
437,"1914-02-15T00:00:00",38,41
444,"1914-02-15T00:00:00",46,41
448,"1914-02-15T00:00:00",34,41
449,"1914-02-15T00:00:00",34,41
450,"1914-02-15T00:00:00",45,41
473,"1914-02-15T00:00:00",40,41
450,"1914-02-28T00:00:00",0,37
473,"1914-02-28T00:00:00",4,37
437,"1914-02-28T00:00:00",51,41
444,"1914-02-28T00:00:00",54,41
448,"1914-02-28T00:00:00",51,41
450,"1914-02-28T00:00:00",54,41
473,"1914-02-28T00:00:00",46,41
449,"1914-03-15T00:00:00",20,37
450,"1914-03-15T00:00:00",10,37
473,"1914-03-15T00:00:00",0,37
437,"1914-03-15T00:00:00",54,41
444,"1914-03-15T00:00:00",56,41
448,"1914-03-15T00:00:00",53,41
449,"1914-03-15T00:00:00",40,41
450,"1914-03-15T00:00:00",58,41
473,"1914-03-15T00:00:00",51,41
449,"1914-03-30T00:00:00",20,37
450,"1914-03-30T00:00:00",10,37
473,"1914-03-30T00:00:00",0,37
437,"1914-03-30T00:00:00",55,41
444,"1914-03-30T00:00:00",57,41
448,"1914-03-30T00:00:00",56,41
449,"1914-03-30T00:00:00",40,41
450,"1914-03-30T00:00:00",60,41
473,"1914-03-30T00:00:00",50,41
449,"1914-04-15T00:00:00",0,37
450,"1914-04-15T00:00:00",0,37
473,"1914-04-15T00:00:00",0,37
437,"1914-04-15T00:00:00",54,41
444,"1914-04-15T00:00:00",49,41
448,"1914-04-15T00:00:00",49,41
449,"1914-04-15T00:00:00",40,41
450,"1914-04-15T00:00:00",45,41
473,"1914-04-15T00:00:00",53,41
448,"1914-04-30T00:00:00",16,41
444,"1914-11-30T00:00:00",18,41
448,"1914-11-30T00:00:00",9,41
449,"1914-11-30T00:00:00",4,41
449,"1914-12-15T00:00:00",4,37
437,"1914-12-15T00:00:00",9,41
444,"1914-12-15T00:00:00",12,41
448,"1914-12-15T00:00:00",11,41
449,"1914-12-15T00:00:00",6,41
450,"1914-12-15T00:00:00",6,41
449,"1914-12-30T00:00:00",9,37
450,"1914-12-30T00:00:00",3,37
437,"1914-12-30T00:00:00",24,41
444,"1914-12-30T00:00:00",16,41
448,"1914-12-30T00:00:00",12,41
449,"1914-12-30T00:00:00",17,41
450,"1914-12-30T00:00:00",12,41
449,"1915-01-15T00:00:00",10,37
450,"1915-01-15T00:00:00",12,37
470,"1915-01-15T00:00:00",11,37
473,"1915-01-15T00:00:00",3,37
437,"1915-01-15T00:00:00",25,41
444,"1915-01-15T00:00:00",28,41
448,"1915-01-15T00:00:00",16,41
449,"1915-01-15T00:00:00",30,41
450,"1915-01-15T00:00:00",28,41
470,"1915-01-15T00:00:00",26,41
473,"1915-01-15T00:00:00",27,41
449,"1915-01-30T00:00:00",27,37
450,"1915-01-30T00:00:00",20,37
470,"1915-01-30T00:00:00",14,37
473,"1915-01-30T00:00:00",5,37
437,"1915-01-30T00:00:00",30,41
444,"1915-01-30T00:00:00",34,41
448,"1915-01-30T00:00:00",21,41
449,"1915-01-30T00:00:00",40,41
450,"1915-01-30T00:00:00",31,41
470,"1915-01-30T00:00:00",41,41
473,"1915-01-30T00:00:00",30,41
449,"1915-02-15T00:00:00",28,37
450,"1915-02-15T00:00:00",30,37
470,"1915-02-15T00:00:00",30,37
473,"1915-02-15T00:00:00",20,37
437,"1915-02-15T00:00:00",38,41
444,"1915-02-15T00:00:00",38,41
448,"1915-02-15T00:00:00",34,41
449,"1915-02-15T00:00:00",42,41
450,"1915-02-15T00:00:00",40,41
470,"1915-02-15T00:00:00",50,41
473,"1915-02-15T00:00:00",40,41
449,"1915-02-28T00:00:00",29,37
450,"1915-02-28T00:00:00",28,37
473,"1915-02-28T00:00:00",21,37
437,"1915-02-28T00:00:00",41,41
444,"1915-02-28T00:00:00",40,41
448,"1915-02-28T00:00:00",37,41
449,"1915-02-28T00:00:00",43,41
450,"1915-02-28T00:00:00",40,41
473,"1915-02-28T00:00:00",46,41
449,"1915-03-15T00:00:00",27,37
450,"1915-03-15T00:00:00",18,37
470,"1915-03-15T00:00:00",36,37
473,"1915-03-15T00:00:00",22,37
437,"1915-03-15T00:00:00",43,41
444,"1915-03-15T00:00:00",41,41
448,"1915-03-15T00:00:00",42,41
449,"1915-03-15T00:00:00",43,41
450,"1915-03-15T00:00:00",40,41
470,"1915-03-15T00:00:00",65,41
473,"1915-03-15T00:00:00",43,41
449,"1915-03-30T00:00:00",20,37
450,"1915-03-30T00:00:00",12,37
470,"1915-03-30T00:00:00",40,37
473,"1915-03-30T00:00:00",21,37
437,"1915-03-30T00:00:00",45,41
444,"1915-03-30T00:00:00",42,41
448,"1915-03-30T00:00:00",48,41
449,"1915-03-30T00:00:00",48,41
450,"1915-03-30T00:00:00",45,41
470,"1915-03-30T00:00:00",67,41
473,"1915-03-30T00:00:00",48,41
449,"1915-04-15T00:00:00",15,37
450,"1915-04-15T00:00:00",0,37
473,"1915-04-15T00:00:00",5,37
444,"1915-04-15T00:00:00",55,41
448,"1915-04-15T00:00:00",46,41
449,"1915-04-15T00:00:00",48,41
450,"1915-04-15T00:00:00",41,41
473,"1915-04-15T00:00:00",45,41
449,"1915-04-30T00:00:00",0,37
473,"1915-04-30T00:00:00",15,37
448,"1915-04-30T00:00:00",12,41
449,"1915-04-30T00:00:00",10,41
473,"1915-04-30T00:00:00",42,41
444,"1915-11-15T00:00:00",9,41
448,"1915-11-15T00:00:00",11,41
449,"1915-11-15T00:00:00",8,41
449,"1915-11-30T00:00:00",0,37
450,"1915-11-30T00:00:00",13,37
470,"1915-11-30T00:00:00",11,37
437,"1915-11-30T00:00:00",16,41
444,"1915-11-30T00:00:00",12,41
448,"1915-11-30T00:00:00",25,41
449,"1915-11-30T00:00:00",25,41
450,"1915-11-30T00:00:00",22,41
470,"1915-11-30T00:00:00",28,41
449,"1915-12-15T00:00:00",8,37
450,"1915-12-15T00:00:00",18,37
470,"1915-12-15T00:00:00",30,37
473,"1915-12-15T00:00:00",2,37
437,"1915-12-15T00:00:00",29,41
444,"1915-12-15T00:00:00",28,41
448,"1915-12-15T00:00:00",31,41
449,"1915-12-15T00:00:00",33,41
450,"1915-12-15T00:00:00",30,41
470,"1915-12-15T00:00:00",37,41
473,"1915-12-15T00:00:00",18,41
449,"1915-12-30T00:00:00",30,37
450,"1915-12-30T00:00:00",22,37
470,"1915-12-30T00:00:00",15,37
473,"1915-12-30T00:00:00",5,37
437,"1915-12-30T00:00:00",44,41
444,"1915-12-30T00:00:00",41,41
448,"1915-12-30T00:00:00",28,41
449,"1915-12-30T00:00:00",48,41
450,"1915-12-30T00:00:00",39,41
470,"1915-12-30T00:00:00",32,41
473,"1915-12-30T00:00:00",35,41
449,"1916-01-15T00:00:00",50,37
450,"1916-01-15T00:00:00",39,37
473,"1916-01-15T00:00:00",10,37
437,"1916-01-15T00:00:00",45,41
444,"1916-01-15T00:00:00",42,41
448,"1916-01-15T00:00:00",32,41
449,"1916-01-15T00:00:00",48,41
450,"1916-01-15T00:00:00",40,41
470,"1916-01-15T00:00:00",32,41
473,"1916-01-15T00:00:00",35,41
449,"1916-01-30T00:00:00",37,37
450,"1916-01-30T00:00:00",17,37
473,"1916-01-30T00:00:00",15,37
437,"1916-01-30T00:00:00",46,41
444,"1916-01-30T00:00:00",44,41
448,"1916-01-30T00:00:00",36,41
449,"1916-01-30T00:00:00",52,41
450,"1916-01-30T00:00:00",37,41
470,"1916-01-30T00:00:00",60,41
473,"1916-01-30T00:00:00",36,41
449,"1916-02-15T00:00:00",37,37
450,"1916-02-15T00:00:00",17,37
473,"1916-02-15T00:00:00",15,37
437,"1916-02-15T00:00:00",48,41
444,"1916-02-15T00:00:00",46,41
448,"1916-02-15T00:00:00",42,41
449,"1916-02-15T00:00:00",53,41
450,"1916-02-15T00:00:00",55,41
470,"1916-02-15T00:00:00",60,41
473,"1916-02-15T00:00:00",40,41
449,"1916-02-28T00:00:00",30,37
450,"1916-02-28T00:00:00",20,37
473,"1916-02-28T00:00:00",16,37
437,"1916-02-28T00:00:00",48,41
444,"1916-02-28T00:00:00",64,41
448,"1916-02-28T00:00:00",42,41
449,"1916-02-28T00:00:00",53,41
450,"1916-02-28T00:00:00",51,41
470,"1916-02-28T00:00:00",55,41
473,"1916-02-28T00:00:00",40,41
449,"1916-03-15T00:00:00",25,37
450,"1916-03-15T00:00:00",26,37
473,"1916-03-15T00:00:00",25,37
437,"1916-03-15T00:00:00",52,41
444,"1916-03-15T00:00:00",68,41
448,"1916-03-15T00:00:00",42,41
449,"1916-03-15T00:00:00",53,41
450,"1916-03-15T00:00:00",61,41
470,"1916-03-15T00:00:00",55,41
473,"1916-03-15T00:00:00",42,41
449,"1916-03-30T00:00:00",20,37
450,"1916-03-30T00:00:00",16,37
473,"1916-03-30T00:00:00",30,37
437,"1916-03-30T00:00:00",60,41
444,"1916-03-30T00:00:00",68,41
448,"1916-03-30T00:00:00",38,41
449,"1916-03-30T00:00:00",53,41
450,"1916-03-30T00:00:00",56,41
470,"1916-03-30T00:00:00",51,41
473,"1916-03-30T00:00:00",42,41
449,"1916-04-15T00:00:00",5,37
450,"1916-04-15T00:00:00",0,37
437,"1916-04-15T00:00:00",62,41
444,"1916-04-15T00:00:00",66,41
448,"1916-04-15T00:00:00",34,41
449,"1916-04-15T00:00:00",30,41
450,"1916-04-15T00:00:00",60,41
449,"1916-04-30T00:00:00",0,37
449,"1916-04-30T00:00:00",10,41
449,"1916-11-30T00:00:00",0,37
448,"1916-11-30T00:00:00",7,41
449,"1916-11-30T00:00:00",8,41
449,"1916-12-15T00:00:00",6,37
444,"1916-12-15T00:00:00",15,41
448,"1916-12-15T00:00:00",8,41
449,"1916-12-15T00:00:00",5,41
450,"1916-12-15T00:00:00",15,41
449,"1916-12-30T00:00:00",12,37
450,"1916-12-30T00:00:00",13,37
470,"1916-12-30T00:00:00",20,37
473,"1916-12-30T00:00:00",15,37
437,"1916-12-30T00:00:00",11,41
444,"1916-12-30T00:00:00",25,41
448,"1916-12-30T00:00:00",16,41
449,"1916-12-30T00:00:00",22,41
450,"1916-12-30T00:00:00",30,41
470,"1916-12-30T00:00:00",19,41
473,"1916-12-30T00:00:00",15,41
402,"1917-01-15T00:00:00",20,37
449,"1917-01-15T00:00:00",17,37
470,"1917-01-15T00:00:00",30,37
473,"1917-01-15T00:00:00",20,37
402,"1917-01-15T00:00:00",40,41
437,"1917-01-15T00:00:00",20,41
444,"1917-01-15T00:00:00",34,41
448,"1917-01-15T00:00:00",25,41
449,"1917-01-15T00:00:00",35,41
450,"1917-01-15T00:00:00",27,41
470,"1917-01-15T00:00:00",29,41
473,"1917-01-15T00:00:00",16,41
402,"1917-01-30T00:00:00",29,37
449,"1917-01-30T00:00:00",20,37
470,"1917-01-30T00:00:00",40,37
402,"1917-01-30T00:00:00",48,41
437,"1917-01-30T00:00:00",34,41
444,"1917-01-30T00:00:00",40,41
448,"1917-01-30T00:00:00",35,41
449,"1917-01-30T00:00:00",38,41
450,"1917-01-30T00:00:00",36,41
470,"1917-01-30T00:00:00",36,41
402,"1917-02-15T00:00:00",28,37
449,"1917-02-15T00:00:00",21,37
470,"1917-02-15T00:00:00",41,37
402,"1917-02-15T00:00:00",49,41
437,"1917-02-15T00:00:00",40,41
444,"1917-02-15T00:00:00",57,41
448,"1917-02-15T00:00:00",37,41
449,"1917-02-15T00:00:00",42,41
450,"1917-02-15T00:00:00",42,41
470,"1917-02-15T00:00:00",38,41
402,"1917-02-28T00:00:00",34,37
449,"1917-02-28T00:00:00",32,37
470,"1917-02-28T00:00:00",48,37
402,"1917-02-28T00:00:00",72,41
437,"1917-02-28T00:00:00",47,41
444,"1917-02-28T00:00:00",62,41
448,"1917-02-28T00:00:00",39,41
449,"1917-02-28T00:00:00",43,41
450,"1917-02-28T00:00:00",43,41
470,"1917-02-28T00:00:00",32,41
402,"1917-03-15T00:00:00",38,37
449,"1917-03-15T00:00:00",33,37
470,"1917-03-15T00:00:00",50,37
402,"1917-03-15T00:00:00",78,41
437,"1917-03-15T00:00:00",50,41
444,"1917-03-15T00:00:00",70,41
448,"1917-03-15T00:00:00",42,41
449,"1917-03-15T00:00:00",43,41
450,"1917-03-15T00:00:00",42,41
470,"1917-03-15T00:00:00",40,41
402,"1917-03-30T00:00:00",40,37
449,"1917-03-30T00:00:00",33,37
470,"1917-03-30T00:00:00",54,37
402,"1917-03-30T00:00:00",80,41
437,"1917-03-30T00:00:00",50,41
444,"1917-03-30T00:00:00",65,41
448,"1917-03-30T00:00:00",42,41
449,"1917-03-30T00:00:00",43,41
450,"1917-03-30T00:00:00",60,41
470,"1917-03-30T00:00:00",42,41
402,"1917-04-15T00:00:00",12,37
449,"1917-04-15T00:00:00",30,37
470,"1917-04-15T00:00:00",60,37
402,"1917-04-15T00:00:00",40,41
437,"1917-04-15T00:00:00",48,41
444,"1917-04-15T00:00:00",57,41
448,"1917-04-15T00:00:00",42,41
449,"1917-04-15T00:00:00",42,41
450,"1917-04-15T00:00:00",56,41
470,"1917-04-15T00:00:00",40,41
402,"1917-04-30T00:00:00",0,37
449,"1917-04-30T00:00:00",0,37
402,"1917-04-30T00:00:00",20,41
437,"1917-04-30T00:00:00",40,41
444,"1917-04-30T00:00:00",35,41
448,"1917-04-30T00:00:00",35,41
449,"1917-04-30T00:00:00",35,41
450,"1917-04-30T00:00:00",40,41
449,"1917-05-15T00:00:00",20,41
470,"1917-11-30T00:00:00",6,37
444,"1917-11-30T00:00:00",12,41
470,"1917-11-30T00:00:00",5,41
449,"1917-12-15T00:00:00",10,37
470,"1917-12-15T00:00:00",6,37
444,"1917-12-15T00:00:00",14,41
448,"1917-12-15T00:00:00",13,41
449,"1917-12-15T00:00:00",17,41
470,"1917-12-15T00:00:00",20,41
402,"1917-12-30T00:00:00",22,37
449,"1917-12-30T00:00:00",10,37
470,"1917-12-30T00:00:00",3,37
402,"1917-12-30T00:00:00",40,41
444,"1917-12-30T00:00:00",19,41
448,"1917-12-30T00:00:00",15,41
449,"1917-12-30T00:00:00",20,41
450,"1917-12-30T00:00:00",20,41
470,"1917-12-30T00:00:00",40,41
402,"1918-01-15T00:00:00",43,37
449,"1918-01-15T00:00:00",10,37
450,"1918-01-15T00:00:00",12,37
470,"1918-01-15T00:00:00",5,37
402,"1918-01-15T00:00:00",70,41
444,"1918-01-15T00:00:00",41,41
448,"1918-01-15T00:00:00",37,41
449,"1918-01-15T00:00:00",35,41
450,"1918-01-15T00:00:00",35,41
470,"1918-01-15T00:00:00",45,41
402,"1918-01-30T00:00:00",26,37
449,"1918-01-30T00:00:00",2,37
450,"1918-01-30T00:00:00",0,37
470,"1918-01-30T00:00:00",42,37
402,"1918-01-30T00:00:00",70,41
444,"1918-01-30T00:00:00",48,41
448,"1918-01-30T00:00:00",37,41
449,"1918-01-30T00:00:00",42,41
450,"1918-01-30T00:00:00",36,41
470,"1918-01-30T00:00:00",43,41
402,"1918-02-15T00:00:00",20,37
449,"1918-02-15T00:00:00",5,37
450,"1918-02-15T00:00:00",13,37
470,"1918-02-15T00:00:00",5,37
402,"1918-02-15T00:00:00",80,41
444,"1918-02-15T00:00:00",59,41
448,"1918-02-15T00:00:00",38,41
449,"1918-02-15T00:00:00",50,41
450,"1918-02-15T00:00:00",44,41
470,"1918-02-15T00:00:00",40,41
402,"1918-02-28T00:00:00",32,37
449,"1918-02-28T00:00:00",20,37
450,"1918-02-28T00:00:00",19,37
402,"1918-02-28T00:00:00",86,41
444,"1918-02-28T00:00:00",56,41
448,"1918-02-28T00:00:00",50,41
449,"1918-02-28T00:00:00",55,41
450,"1918-02-28T00:00:00",56,41
402,"1918-03-15T00:00:00",32,37
449,"1918-03-15T00:00:00",10,37
450,"1918-03-15T00:00:00",17,37
402,"1918-03-15T00:00:00",85,41
444,"1918-03-15T00:00:00",57,41
448,"1918-03-15T00:00:00",50,41
449,"1918-03-15T00:00:00",55,41
450,"1918-03-15T00:00:00",52,41
402,"1918-03-30T00:00:00",0,37
449,"1918-03-30T00:00:00",0,37
450,"1918-03-30T00:00:00",15,37
402,"1918-03-30T00:00:00",80,41
444,"1918-03-30T00:00:00",64,41
448,"1918-03-30T00:00:00",53,41
449,"1918-03-30T00:00:00",60,41
450,"1918-03-30T00:00:00",70,41
402,"1918-04-15T00:00:00",0,37
450,"1918-04-15T00:00:00",0,37
402,"1918-04-15T00:00:00",78,41
444,"1918-04-15T00:00:00",47,41
448,"1918-04-15T00:00:00",45,41
449,"1918-04-15T00:00:00",40,41
450,"1918-04-15T00:00:00",61,41
402,"1918-04-30T00:00:00",0,37
402,"1918-04-30T00:00:00",25,41
449,"1918-04-30T00:00:00",28,41
444,"1918-11-30T00:00:00",6,41
402,"1918-12-15T00:00:00",20,41
444,"1918-12-15T00:00:00",18,41
448,"1918-12-15T00:00:00",12,41
470,"1918-12-15T00:00:00",12,41
402,"1918-12-30T00:00:00",22,37
449,"1918-12-30T00:00:00",5,37
450,"1918-12-30T00:00:00",3,37
402,"1918-12-30T00:00:00",20,41
444,"1918-12-30T00:00:00",30,41
448,"1918-12-30T00:00:00",17,41
449,"1918-12-30T00:00:00",30,41
450,"1918-12-30T00:00:00",29,41
470,"1918-12-30T00:00:00",20,41
449,"1919-01-15T00:00:00",15,37
450,"1919-01-15T00:00:00",9,37
402,"1919-01-15T00:00:00",41,41
437,"1919-01-15T00:00:00",25,41
444,"1919-01-15T00:00:00",39,41
448,"1919-01-15T00:00:00",23,41
449,"1919-01-15T00:00:00",38,41
450,"1919-01-15T00:00:00",30,41
470,"1919-01-15T00:00:00",30,41
402,"1919-01-30T00:00:00",18,37
449,"1919-01-30T00:00:00",25,37
450,"1919-01-30T00:00:00",10,37
470,"1919-01-30T00:00:00",15,37
402,"1919-01-30T00:00:00",46,41
437,"1919-01-30T00:00:00",30,41
444,"1919-01-30T00:00:00",38,41
448,"1919-01-30T00:00:00",23,41
449,"1919-01-30T00:00:00",45,41
450,"1919-01-30T00:00:00",34,41
470,"1919-01-30T00:00:00",20,41
402,"1919-02-15T00:00:00",32,37
449,"1919-02-15T00:00:00",30,37
450,"1919-02-15T00:00:00",20,37
470,"1919-02-15T00:00:00",20,37
402,"1919-02-15T00:00:00",62,41
437,"1919-02-15T00:00:00",36,41
444,"1919-02-15T00:00:00",48,41
448,"1919-02-15T00:00:00",25,41
449,"1919-02-15T00:00:00",48,41
450,"1919-02-15T00:00:00",38,41
470,"1919-02-15T00:00:00",20,41
402,"1919-02-28T00:00:00",32,37
449,"1919-02-28T00:00:00",32,37
450,"1919-02-28T00:00:00",20,37
470,"1919-02-28T00:00:00",25,37
402,"1919-02-28T00:00:00",70,41
437,"1919-02-28T00:00:00",40,41
444,"1919-02-28T00:00:00",54,41
448,"1919-02-28T00:00:00",33,41
449,"1919-02-28T00:00:00",50,41
450,"1919-02-28T00:00:00",48,41
470,"1919-02-28T00:00:00",21,41
402,"1919-03-15T00:00:00",28,37
449,"1919-03-15T00:00:00",35,37
450,"1919-03-15T00:00:00",22,37
402,"1919-03-15T00:00:00",72,41
437,"1919-03-15T00:00:00",44,41
444,"1919-03-15T00:00:00",56,41
448,"1919-03-15T00:00:00",35,41
449,"1919-03-15T00:00:00",51,41
450,"1919-03-15T00:00:00",52,41
402,"1919-03-30T00:00:00",26,37
449,"1919-03-30T00:00:00",45,37
450,"1919-03-30T00:00:00",25,37
402,"1919-03-30T00:00:00",61,41
437,"1919-03-30T00:00:00",45,41
444,"1919-03-30T00:00:00",53,41
448,"1919-03-30T00:00:00",39,41
449,"1919-03-30T00:00:00",54,41
450,"1919-03-30T00:00:00",55,41
449,"1919-04-15T00:00:00",5,37
450,"1919-04-15T00:00:00",0,37
402,"1919-04-15T00:00:00",48,41
437,"1919-04-15T00:00:00",43,41
444,"1919-04-15T00:00:00",30,41
448,"1919-04-15T00:00:00",39,41
449,"1919-04-15T00:00:00",52,41
450,"1919-04-15T00:00:00",45,41
402,"1919-04-30T00:00:00",26,41
449,"1919-04-30T00:00:00",35,41
449,"1919-11-15T00:00:00",0,37
444,"1919-11-15T00:00:00",22,41
448,"1919-11-15T00:00:00",10,41
449,"1919-11-15T00:00:00",8,41
449,"1919-11-30T00:00:00",17,37
437,"1919-11-30T00:00:00",18,41
444,"1919-11-30T00:00:00",29,41
448,"1919-11-30T00:00:00",20,41
449,"1919-11-30T00:00:00",22,41
450,"1919-11-30T00:00:00",26,41
470,"1919-11-30T00:00:00",20,41
402,"1919-12-15T00:00:00",15,37
449,"1919-12-15T00:00:00",18,37
470,"1919-12-15T00:00:00",12,37
402,"1919-12-15T00:00:00",34,41
437,"1919-12-15T00:00:00",23,41
