"Paikka_Id","Aika","Arvo","Lippu_Id"
540,"2000-02-28T00:00:00",62,41
2584,"2000-02-28T00:00:00",35,41
2585,"2000-02-28T00:00:00",56,41
2586,"2000-02-28T00:00:00",48,41
2587,"2000-02-28T00:00:00",59,41
401,"2000-02-29T00:00:00",1,37
402,"2000-02-29T00:00:00",0,37
405,"2000-02-29T00:00:00",17,37
409,"2000-02-29T00:00:00",19,37
421,"2000-02-29T00:00:00",0,37
430,"2000-02-29T00:00:00",2,37
432,"2000-02-29T00:00:00",1,37
436,"2000-02-29T00:00:00",7,37
438,"2000-02-29T00:00:00",13,37
439,"2000-02-29T00:00:00",9,37
442,"2000-02-29T00:00:00",11,37
444,"2000-02-29T00:00:00",7,37
449,"2000-02-29T00:00:00",11,37
456,"2000-02-29T00:00:00",5,37
457,"2000-02-29T00:00:00",0,37
458,"2000-02-29T00:00:00",9,37
461,"2000-02-29T00:00:00",0,37
474,"2000-02-29T00:00:00",7,37
477,"2000-02-29T00:00:00",0,37
479,"2000-02-29T00:00:00",9,37
486,"2000-02-29T00:00:00",0,37
487,"2000-02-29T00:00:00",0,37
491,"2000-02-29T00:00:00",0,37
495,"2000-02-29T00:00:00",15,37
500,"2000-02-29T00:00:00",17,37
509,"2000-02-29T00:00:00",34,37
514,"2000-02-29T00:00:00",27,37
516,"2000-02-29T00:00:00",26,37
519,"2000-02-29T00:00:00",58,37
522,"2000-02-29T00:00:00",23,37
523,"2000-02-29T00:00:00",55,37
527,"2000-02-29T00:00:00",17,37
531,"2000-02-29T00:00:00",33,37
532,"2000-02-29T00:00:00",21,37
2585,"2000-02-29T00:00:00",27,37
2586,"2000-02-29T00:00:00",28,37
2587,"2000-02-29T00:00:00",25,37
401,"2000-02-29T00:00:00",41,38
402,"2000-02-29T00:00:00",36,38
405,"2000-02-29T00:00:00",39,38
409,"2000-02-29T00:00:00",52,38
421,"2000-02-29T00:00:00",38,38
430,"2000-02-29T00:00:00",38,38
432,"2000-02-29T00:00:00",42,38
436,"2000-02-29T00:00:00",43,38
438,"2000-02-29T00:00:00",51,38
439,"2000-02-29T00:00:00",39,38
442,"2000-02-29T00:00:00",43,38
444,"2000-02-29T00:00:00",52,38
449,"2000-02-29T00:00:00",47,38
456,"2000-02-29T00:00:00",44,38
457,"2000-02-29T00:00:00",44,38
458,"2000-02-29T00:00:00",47,38
461,"2000-02-29T00:00:00",35,38
474,"2000-02-29T00:00:00",34,38
477,"2000-02-29T00:00:00",45,38
479,"2000-02-29T00:00:00",40,38
486,"2000-02-29T00:00:00",38,38
487,"2000-02-29T00:00:00",31,38
491,"2000-02-29T00:00:00",41,38
495,"2000-02-29T00:00:00",53,38
500,"2000-02-29T00:00:00",57,38
509,"2000-02-29T00:00:00",64,38
514,"2000-02-29T00:00:00",60,38
516,"2000-02-29T00:00:00",65,38
522,"2000-02-29T00:00:00",46,38
523,"2000-02-29T00:00:00",61,38
527,"2000-02-29T00:00:00",65,38
531,"2000-02-29T00:00:00",65,38
532,"2000-02-29T00:00:00",68,38
541,"2000-02-29T00:00:00",34,38
2584,"2000-02-29T00:00:00",33,38
2585,"2000-02-29T00:00:00",59,38
2586,"2000-02-29T00:00:00",48,38
2587,"2000-02-29T00:00:00",59,38
401,"2000-02-29T00:00:00",15,39
409,"2000-02-29T00:00:00",16,39
421,"2000-02-29T00:00:00",5,39
436,"2000-02-29T00:00:00",14,39
438,"2000-02-29T00:00:00",7,39
442,"2000-02-29T00:00:00",17,39
444,"2000-02-29T00:00:00",13,39
449,"2000-02-29T00:00:00",9,39
456,"2000-02-29T00:00:00",19,39
457,"2000-02-29T00:00:00",7,39
474,"2000-02-29T00:00:00",14,39
477,"2000-02-29T00:00:00",13,39
479,"2000-02-29T00:00:00",20,39
487,"2000-02-29T00:00:00",5,39
491,"2000-02-29T00:00:00",8,39
495,"2000-02-29T00:00:00",16,39
500,"2000-02-29T00:00:00",19,39
509,"2000-02-29T00:00:00",47,39
514,"2000-02-29T00:00:00",42,39
516,"2000-02-29T00:00:00",24,39
522,"2000-02-29T00:00:00",10,39
523,"2000-02-29T00:00:00",9,39
527,"2000-02-29T00:00:00",34,39
531,"2000-02-29T00:00:00",20,39
532,"2000-02-29T00:00:00",22,39
2585,"2000-02-29T00:00:00",24,39
2586,"2000-02-29T00:00:00",35,39
2587,"2000-02-29T00:00:00",35,39
401,"2000-02-29T00:00:00",13,40
402,"2000-02-29T00:00:00",13,40
409,"2000-02-29T00:00:00",17,40
421,"2000-02-29T00:00:00",6,40
430,"2000-02-29T00:00:00",0,40
432,"2000-02-29T00:00:00",6,40
438,"2000-02-29T00:00:00",19,40
439,"2000-02-29T00:00:00",17,40
442,"2000-02-29T00:00:00",18,40
444,"2000-02-29T00:00:00",14,40
449,"2000-02-29T00:00:00",17,40
456,"2000-02-29T00:00:00",18,40
457,"2000-02-29T00:00:00",10,40
458,"2000-02-29T00:00:00",11,40
461,"2000-02-29T00:00:00",0,40
474,"2000-02-29T00:00:00",16,40
477,"2000-02-29T00:00:00",12,40
487,"2000-02-29T00:00:00",12,40
495,"2000-02-29T00:00:00",17,40
509,"2000-02-29T00:00:00",49,40
514,"2000-02-29T00:00:00",8,40
516,"2000-02-29T00:00:00",18,40
531,"2000-02-29T00:00:00",20,40
532,"2000-02-29T00:00:00",20,40
2585,"2000-02-29T00:00:00",16,40
2586,"2000-02-29T00:00:00",34,40
2587,"2000-02-29T00:00:00",36,40
401,"2000-02-29T00:00:00",42,41
402,"2000-02-29T00:00:00",38,41
405,"2000-02-29T00:00:00",39,41
409,"2000-02-29T00:00:00",52,41
421,"2000-02-29T00:00:00",39,41
430,"2000-02-29T00:00:00",38,41
432,"2000-02-29T00:00:00",42,41
436,"2000-02-29T00:00:00",43,41
438,"2000-02-29T00:00:00",52,41
439,"2000-02-29T00:00:00",39,41
442,"2000-02-29T00:00:00",42,41
444,"2000-02-29T00:00:00",52,41
449,"2000-02-29T00:00:00",47,41
456,"2000-02-29T00:00:00",45,41
457,"2000-02-29T00:00:00",46,41
458,"2000-02-29T00:00:00",47,41
461,"2000-02-29T00:00:00",36,41
474,"2000-02-29T00:00:00",33,41
477,"2000-02-29T00:00:00",43,41
479,"2000-02-29T00:00:00",40,41
486,"2000-02-29T00:00:00",42,41
487,"2000-02-29T00:00:00",32,41
491,"2000-02-29T00:00:00",40,41
495,"2000-02-29T00:00:00",53,41
500,"2000-02-29T00:00:00",57,41
509,"2000-02-29T00:00:00",54,41
514,"2000-02-29T00:00:00",60,41
516,"2000-02-29T00:00:00",66,41
519,"2000-02-29T00:00:00",88,41
522,"2000-02-29T00:00:00",46,41
523,"2000-02-29T00:00:00",57,41
527,"2000-02-29T00:00:00",64,41
531,"2000-02-29T00:00:00",62,41
532,"2000-02-29T00:00:00",68,41
541,"2000-02-29T00:00:00",34,41
2584,"2000-02-29T00:00:00",35,41
2585,"2000-02-29T00:00:00",56,41
2586,"2000-02-29T00:00:00",48,41
2587,"2000-02-29T00:00:00",59,41
401,"2000-03-10T00:00:00",11,37
402,"2000-03-10T00:00:00",21,37
405,"2000-03-10T00:00:00",9,37
409,"2000-03-10T00:00:00",20,37
412,"2000-03-10T00:00:00",10,37
413,"2000-03-10T00:00:00",34,37
421,"2000-03-10T00:00:00",8,37
430,"2000-03-10T00:00:00",2,37
432,"2000-03-10T00:00:00",11,37
436,"2000-03-10T00:00:00",19,37
438,"2000-03-10T00:00:00",28,37
439,"2000-03-10T00:00:00",20,37
442,"2000-03-10T00:00:00",27,37
444,"2000-03-10T00:00:00",19,37
449,"2000-03-10T00:00:00",28,37
450,"2000-03-10T00:00:00",22,37
456,"2000-03-10T00:00:00",18,37
457,"2000-03-10T00:00:00",10,37
458,"2000-03-10T00:00:00",10,37
461,"2000-03-10T00:00:00",7,37
469,"2000-03-10T00:00:00",11,37
474,"2000-03-10T00:00:00",15,37
477,"2000-03-10T00:00:00",13,37
479,"2000-03-10T00:00:00",28,37
486,"2000-03-10T00:00:00",12,37
491,"2000-03-10T00:00:00",9,37
495,"2000-03-10T00:00:00",24,37
500,"2000-03-10T00:00:00",22,37
503,"2000-03-10T00:00:00",32,37
509,"2000-03-10T00:00:00",47,37
514,"2000-03-10T00:00:00",36,37
516,"2000-03-10T00:00:00",29,37
519,"2000-03-10T00:00:00",60,37
522,"2000-03-10T00:00:00",24,37
523,"2000-03-10T00:00:00",53,37
528,"2000-03-10T00:00:00",36,37
531,"2000-03-10T00:00:00",41,37
532,"2000-03-10T00:00:00",31,37
540,"2000-03-10T00:00:00",43,37
541,"2000-03-10T00:00:00",6,37
2584,"2000-03-10T00:00:00",6,37
2585,"2000-03-10T00:00:00",35,37
2586,"2000-03-10T00:00:00",46,37
2587,"2000-03-10T00:00:00",35,37
401,"2000-03-10T00:00:00",40,38
402,"2000-03-10T00:00:00",38,38
405,"2000-03-10T00:00:00",44,38
409,"2000-03-10T00:00:00",59,38
412,"2000-03-10T00:00:00",56,38
413,"2000-03-10T00:00:00",58,38
421,"2000-03-10T00:00:00",39,38
430,"2000-03-10T00:00:00",37,38
432,"2000-03-10T00:00:00",42,38
436,"2000-03-10T00:00:00",44,38
438,"2000-03-10T00:00:00",55,38
439,"2000-03-10T00:00:00",42,38
442,"2000-03-10T00:00:00",51,38
444,"2000-03-10T00:00:00",51,38
449,"2000-03-10T00:00:00",56,38
450,"2000-03-10T00:00:00",52,38
456,"2000-03-10T00:00:00",50,38
457,"2000-03-10T00:00:00",46,38
458,"2000-03-10T00:00:00",49,38
461,"2000-03-10T00:00:00",36,38
469,"2000-03-10T00:00:00",45,38
474,"2000-03-10T00:00:00",37,38
477,"2000-03-10T00:00:00",45,38
479,"2000-03-10T00:00:00",50,38
486,"2000-03-10T00:00:00",41,38
491,"2000-03-10T00:00:00",41,38
495,"2000-03-10T00:00:00",56,38
500,"2000-03-10T00:00:00",58,38
503,"2000-03-10T00:00:00",56,38
509,"2000-03-10T00:00:00",64,38
514,"2000-03-10T00:00:00",62,38
516,"2000-03-10T00:00:00",68,38
519,"2000-03-10T00:00:00",80,38
522,"2000-03-10T00:00:00",50,38
523,"2000-03-10T00:00:00",62,38
528,"2000-03-10T00:00:00",76,38
531,"2000-03-10T00:00:00",68,38
532,"2000-03-10T00:00:00",71,38
540,"2000-03-10T00:00:00",63,38
541,"2000-03-10T00:00:00",35,38
2584,"2000-03-10T00:00:00",36,38
2585,"2000-03-10T00:00:00",66,38
2586,"2000-03-10T00:00:00",53,38
2587,"2000-03-10T00:00:00",68,38
401,"2000-03-10T00:00:00",14,39
409,"2000-03-10T00:00:00",16,39
413,"2000-03-10T00:00:00",26,39
421,"2000-03-10T00:00:00",5,39
436,"2000-03-10T00:00:00",17,39
438,"2000-03-10T00:00:00",15,39
442,"2000-03-10T00:00:00",19,39
444,"2000-03-10T00:00:00",22,39
449,"2000-03-10T00:00:00",13,39
450,"2000-03-10T00:00:00",15,39
456,"2000-03-10T00:00:00",22,39
457,"2000-03-10T00:00:00",8,39
474,"2000-03-10T00:00:00",21,39
477,"2000-03-10T00:00:00",20,39
479,"2000-03-10T00:00:00",22,39
486,"2000-03-10T00:00:00",5,39
491,"2000-03-10T00:00:00",10,39
495,"2000-03-10T00:00:00",16,39
500,"2000-03-10T00:00:00",18,39
503,"2000-03-10T00:00:00",24,39
509,"2000-03-10T00:00:00",51,39
514,"2000-03-10T00:00:00",42,39
516,"2000-03-10T00:00:00",22,39
522,"2000-03-10T00:00:00",16,39
523,"2000-03-10T00:00:00",9,39
531,"2000-03-10T00:00:00",20,39
532,"2000-03-10T00:00:00",20,39
2585,"2000-03-10T00:00:00",21,39
2586,"2000-03-10T00:00:00",34,39
2587,"2000-03-10T00:00:00",34,39
401,"2000-03-10T00:00:00",12,40
402,"2000-03-10T00:00:00",15,40
409,"2000-03-10T00:00:00",16,40
412,"2000-03-10T00:00:00",17,40
421,"2000-03-10T00:00:00",5,40
430,"2000-03-10T00:00:00",1,40
432,"2000-03-10T00:00:00",5,40
436,"2000-03-10T00:00:00",17,40
438,"2000-03-10T00:00:00",19,40
439,"2000-03-10T00:00:00",21,40
444,"2000-03-10T00:00:00",20,40
449,"2000-03-10T00:00:00",17,40
450,"2000-03-10T00:00:00",18,40
456,"2000-03-10T00:00:00",20,40
457,"2000-03-10T00:00:00",11,40
458,"2000-03-10T00:00:00",3,40
461,"2000-03-10T00:00:00",0,40
469,"2000-03-10T00:00:00",12,40
474,"2000-03-10T00:00:00",21,40
477,"2000-03-10T00:00:00",15,40
491,"2000-03-10T00:00:00",19,40
495,"2000-03-10T00:00:00",18,40
503,"2000-03-10T00:00:00",23,40
509,"2000-03-10T00:00:00",49,40
514,"2000-03-10T00:00:00",9,40
516,"2000-03-10T00:00:00",15,40
528,"2000-03-10T00:00:00",12,40
531,"2000-03-10T00:00:00",23,40
532,"2000-03-10T00:00:00",20,40
540,"2000-03-10T00:00:00",12,40
2585,"2000-03-10T00:00:00",15,40
2586,"2000-03-10T00:00:00",35,40
2587,"2000-03-10T00:00:00",39,40
401,"2000-03-10T00:00:00",42,41
402,"2000-03-10T00:00:00",38,41
405,"2000-03-10T00:00:00",45,41
409,"2000-03-10T00:00:00",58,41
412,"2000-03-10T00:00:00",56,41
413,"2000-03-10T00:00:00",53,41
421,"2000-03-10T00:00:00",40,41
430,"2000-03-10T00:00:00",40,41
432,"2000-03-10T00:00:00",43,41
436,"2000-03-10T00:00:00",46,41
438,"2000-03-10T00:00:00",50,41
439,"2000-03-10T00:00:00",41,41
442,"2000-03-10T00:00:00",43,41
444,"2000-03-10T00:00:00",52,41
449,"2000-03-10T00:00:00",55,41
450,"2000-03-10T00:00:00",52,41
456,"2000-03-10T00:00:00",50,41
457,"2000-03-10T00:00:00",47,41
458,"2000-03-10T00:00:00",53,41
461,"2000-03-10T00:00:00",36,41
469,"2000-03-10T00:00:00",46,41
474,"2000-03-10T00:00:00",38,41
477,"2000-03-10T00:00:00",45,41
479,"2000-03-10T00:00:00",42,41
486,"2000-03-10T00:00:00",43,41
491,"2000-03-10T00:00:00",42,41
493,"2000-03-10T00:00:00",52,41
495,"2000-03-10T00:00:00",55,41
500,"2000-03-10T00:00:00",59,41
503,"2000-03-10T00:00:00",56,41
509,"2000-03-10T00:00:00",54,41
514,"2000-03-10T00:00:00",60,41
516,"2000-03-10T00:00:00",69,41
519,"2000-03-10T00:00:00",72,41
522,"2000-03-10T00:00:00",50,41
523,"2000-03-10T00:00:00",58,41
527,"2000-03-10T00:00:00",68,41
528,"2000-03-10T00:00:00",75,41
531,"2000-03-10T00:00:00",61,41
532,"2000-03-10T00:00:00",71,41
540,"2000-03-10T00:00:00",63,41
541,"2000-03-10T00:00:00",36,41
2584,"2000-03-10T00:00:00",37,41
2585,"2000-03-10T00:00:00",55,41
2586,"2000-03-10T00:00:00",48,41
2587,"2000-03-10T00:00:00",60,41
527,"2000-03-15T00:00:00",27,37
527,"2000-03-15T00:00:00",72,38
527,"2000-03-15T00:00:00",39,39
527,"2000-03-15T00:00:00",72,41
401,"2000-03-20T00:00:00",15,37
402,"2000-03-20T00:00:00",19,37
405,"2000-03-20T00:00:00",13,37
409,"2000-03-20T00:00:00",21,37
412,"2000-03-20T00:00:00",15,37
413,"2000-03-20T00:00:00",37,37
421,"2000-03-20T00:00:00",9,37
430,"2000-03-20T00:00:00",1,37
432,"2000-03-20T00:00:00",8,37
436,"2000-03-20T00:00:00",18,37
438,"2000-03-20T00:00:00",19,37
439,"2000-03-20T00:00:00",17,37
442,"2000-03-20T00:00:00",16,37
444,"2000-03-20T00:00:00",19,37
449,"2000-03-20T00:00:00",28,37
450,"2000-03-20T00:00:00",17,37
456,"2000-03-20T00:00:00",17,37
457,"2000-03-20T00:00:00",10,37
458,"2000-03-20T00:00:00",13,37
461,"2000-03-20T00:00:00",3,37
469,"2000-03-20T00:00:00",7,37
474,"2000-03-20T00:00:00",15,37
477,"2000-03-20T00:00:00",16,37
479,"2000-03-20T00:00:00",17,37
486,"2000-03-20T00:00:00",9,37
487,"2000-03-20T00:00:00",7,37
491,"2000-03-20T00:00:00",4,37
495,"2000-03-20T00:00:00",22,37
500,"2000-03-20T00:00:00",32,37
503,"2000-03-20T00:00:00",22,37
509,"2000-03-20T00:00:00",47,37
514,"2000-03-20T00:00:00",36,37
516,"2000-03-20T00:00:00",23,37
519,"2000-03-20T00:00:00",67,37
522,"2000-03-20T00:00:00",24,37
523,"2000-03-20T00:00:00",55,37
528,"2000-03-20T00:00:00",28,37
531,"2000-03-20T00:00:00",39,37
532,"2000-03-20T00:00:00",31,37
540,"2000-03-20T00:00:00",30,37
2585,"2000-03-20T00:00:00",22,37
2586,"2000-03-20T00:00:00",41,37
2587,"2000-03-20T00:00:00",33,37
401,"2000-03-20T00:00:00",43,38
402,"2000-03-20T00:00:00",45,38
405,"2000-03-20T00:00:00",47,38
409,"2000-03-20T00:00:00",54,38
412,"2000-03-20T00:00:00",57,38
413,"2000-03-20T00:00:00",71,38
421,"2000-03-20T00:00:00",40,38
430,"2000-03-20T00:00:00",41,38
432,"2000-03-20T00:00:00",43,38
436,"2000-03-20T00:00:00",48,38
438,"2000-03-20T00:00:00",57,38
439,"2000-03-20T00:00:00",45,38
442,"2000-03-20T00:00:00",52,38
444,"2000-03-20T00:00:00",54,38
449,"2000-03-20T00:00:00",61,38
450,"2000-03-20T00:00:00",53,38
456,"2000-03-20T00:00:00",53,38
457,"2000-03-20T00:00:00",48,38
458,"2000-03-20T00:00:00",53,38
461,"2000-03-20T00:00:00",37,38
469,"2000-03-20T00:00:00",48,38
474,"2000-03-20T00:00:00",38,38
477,"2000-03-20T00:00:00",47,38
479,"2000-03-20T00:00:00",51,38
486,"2000-03-20T00:00:00",44,38
487,"2000-03-20T00:00:00",34,38
491,"2000-03-20T00:00:00",43,38
495,"2000-03-20T00:00:00",56,38
500,"2000-03-20T00:00:00",69,38
503,"2000-03-20T00:00:00",57,38
509,"2000-03-20T00:00:00",77,38
514,"2000-03-20T00:00:00",68,38
516,"2000-03-20T00:00:00",67,38
522,"2000-03-20T00:00:00",57,38
523,"2000-03-20T00:00:00",71,38
528,"2000-03-20T00:00:00",77,38
531,"2000-03-20T00:00:00",77,38
532,"2000-03-20T00:00:00",71,38
540,"2000-03-20T00:00:00",74,38
541,"2000-03-20T00:00:00",35,38
2585,"2000-03-20T00:00:00",69,38
2586,"2000-03-20T00:00:00",57,38
2587,"2000-03-20T00:00:00",73,38
401,"2000-03-20T00:00:00",15,39
409,"2000-03-20T00:00:00",17,39
413,"2000-03-20T00:00:00",23,39
421,"2000-03-20T00:00:00",5,39
436,"2000-03-20T00:00:00",18,39
438,"2000-03-20T00:00:00",19,39
442,"2000-03-20T00:00:00",23,39
444,"2000-03-20T00:00:00",21,39
449,"2000-03-20T00:00:00",18,39
450,"2000-03-20T00:00:00",16,39
456,"2000-03-20T00:00:00",22,39
457,"2000-03-20T00:00:00",9,39
458,"2000-03-20T00:00:00",9,39
474,"2000-03-20T00:00:00",21,39
477,"2000-03-20T00:00:00",13,39
479,"2000-03-20T00:00:00",35,39
486,"2000-03-20T00:00:00",6,39
487,"2000-03-20T00:00:00",4,39
491,"2000-03-20T00:00:00",13,39
495,"2000-03-20T00:00:00",18,39
500,"2000-03-20T00:00:00",20,39
503,"2000-03-20T00:00:00",23,39
509,"2000-03-20T00:00:00",51,39
514,"2000-03-20T00:00:00",42,39
516,"2000-03-20T00:00:00",24,39
522,"2000-03-20T00:00:00",14,39
523,"2000-03-20T00:00:00",9,39
531,"2000-03-20T00:00:00",21,39
532,"2000-03-20T00:00:00",22,39
2585,"2000-03-20T00:00:00",27,39
2586,"2000-03-20T00:00:00",33,39
2587,"2000-03-20T00:00:00",35,39
401,"2000-03-20T00:00:00",14,40
402,"2000-03-20T00:00:00",14,40
409,"2000-03-20T00:00:00",17,40
412,"2000-03-20T00:00:00",21,40
421,"2000-03-20T00:00:00",6,40
430,"2000-03-20T00:00:00",1,40
432,"2000-03-20T00:00:00",5,40
436,"2000-03-20T00:00:00",18,40
438,"2000-03-20T00:00:00",28,40
439,"2000-03-20T00:00:00",19,40
444,"2000-03-20T00:00:00",21,40
449,"2000-03-20T00:00:00",17,40
450,"2000-03-20T00:00:00",19,40
456,"2000-03-20T00:00:00",21,40
457,"2000-03-20T00:00:00",11,40
458,"2000-03-20T00:00:00",3,40
461,"2000-03-20T00:00:00",5,40
469,"2000-03-20T00:00:00",12,40
474,"2000-03-20T00:00:00",21,40
477,"2000-03-20T00:00:00",14,40
487,"2000-03-20T00:00:00",14,40
491,"2000-03-20T00:00:00",20,40
495,"2000-03-20T00:00:00",18,40
503,"2000-03-20T00:00:00",30,40
509,"2000-03-20T00:00:00",49,40
514,"2000-03-20T00:00:00",10,40
516,"2000-03-20T00:00:00",13,40
528,"2000-03-20T00:00:00",14,40
531,"2000-03-20T00:00:00",19,40
532,"2000-03-20T00:00:00",21,40
540,"2000-03-20T00:00:00",16,40
541,"2000-03-20T00:00:00",8,40
2585,"2000-03-20T00:00:00",20,40
2586,"2000-03-20T00:00:00",33,40
2587,"2000-03-20T00:00:00",41,40
401,"2000-03-20T00:00:00",43,41
402,"2000-03-20T00:00:00",36,41
405,"2000-03-20T00:00:00",48,41
409,"2000-03-20T00:00:00",54,41
412,"2000-03-20T00:00:00",57,41
413,"2000-03-20T00:00:00",55,41
421,"2000-03-20T00:00:00",41,41
430,"2000-03-20T00:00:00",42,41
432,"2000-03-20T00:00:00",46,41
436,"2000-03-20T00:00:00",48,41
438,"2000-03-20T00:00:00",59,41
439,"2000-03-20T00:00:00",45,41
442,"2000-03-20T00:00:00",52,41
444,"2000-03-20T00:00:00",55,41
449,"2000-03-20T00:00:00",58,41
450,"2000-03-20T00:00:00",54,41
456,"2000-03-20T00:00:00",53,41
457,"2000-03-20T00:00:00",48,41
458,"2000-03-20T00:00:00",54,41
461,"2000-03-20T00:00:00",40,41
469,"2000-03-20T00:00:00",49,41
474,"2000-03-20T00:00:00",38,41
477,"2000-03-20T00:00:00",47,41
479,"2000-03-20T00:00:00",51,41
486,"2000-03-20T00:00:00",45,41
487,"2000-03-20T00:00:00",35,41
491,"2000-03-20T00:00:00",46,41
493,"2000-03-20T00:00:00",52,41
495,"2000-03-20T00:00:00",55,41
500,"2000-03-20T00:00:00",58,41
503,"2000-03-20T00:00:00",58,41
509,"2000-03-20T00:00:00",54,41
514,"2000-03-20T00:00:00",60,41
516,"2000-03-20T00:00:00",68,41
519,"2000-03-20T00:00:00",72,41
522,"2000-03-20T00:00:00",54,41
523,"2000-03-20T00:00:00",61,41
527,"2000-03-20T00:00:00",74,41
528,"2000-03-20T00:00:00",76,41
531,"2000-03-20T00:00:00",59,41
532,"2000-03-20T00:00:00",70,41
540,"2000-03-20T00:00:00",74,41
541,"2000-03-20T00:00:00",39,41
2585,"2000-03-20T00:00:00",60,41
2586,"2000-03-20T00:00:00",49,41
2587,"2000-03-20T00:00:00",61,41
402,"2000-03-30T00:00:00",6,37
405,"2000-03-30T00:00:00",4,37
409,"2000-03-30T00:00:00",12,37
412,"2000-03-30T00:00:00",7,37
413,"2000-03-30T00:00:00",8,37
421,"2000-03-30T00:00:00",8,37
430,"2000-03-30T00:00:00",3,37
432,"2000-03-30T00:00:00",4,37
436,"2000-03-30T00:00:00",12,37
438,"2000-03-30T00:00:00",10,37
439,"2000-03-30T00:00:00",0,37
442,"2000-03-30T00:00:00",10,37
444,"2000-03-30T00:00:00",9,37
449,"2000-03-30T00:00:00",2,37
450,"2000-03-30T00:00:00",7,37
457,"2000-03-30T00:00:00",2,37
458,"2000-03-30T00:00:00",9,37
461,"2000-03-30T00:00:00",3,37
474,"2000-03-30T00:00:00",5,37
477,"2000-03-30T00:00:00",6,37
479,"2000-03-30T00:00:00",10,37
486,"2000-03-30T00:00:00",8,37
487,"2000-03-30T00:00:00",0,37
491,"2000-03-30T00:00:00",0,37
493,"2000-03-30T00:00:00",16,37
495,"2000-03-30T00:00:00",8,37
500,"2000-03-30T00:00:00",5,37
503,"2000-03-30T00:00:00",11,37
