"Paikka_Id","Aika","Arvo","Syvyys"
3251,"2002-02-10T00:00:00","4.90","16.00"
3251,"2002-02-10T00:00:00","4.90","17.00"
3251,"2002-02-10T00:00:00","4.90","18.00"
3251,"2002-02-10T00:00:00","5.00","19.00"
3251,"2002-02-10T00:00:00","4.90","20.00"
3252,"2002-02-10T00:00:00","0.24","0.00"
3252,"2002-02-10T00:00:00","0.36","1.00"
3252,"2002-02-10T00:00:00","0.40","2.00"
3252,"2002-02-10T00:00:00","0.46","3.00"
3252,"2002-02-10T00:00:00","0.56","4.00"
3252,"2002-02-10T00:00:00","0.65","5.00"
3252,"2002-02-10T00:00:00","0.71","6.00"
3252,"2002-02-10T00:00:00","0.80","7.00"
3252,"2002-02-10T00:00:00","0.90","8.00"
3252,"2002-02-10T00:00:00","0.95","9.00"
3252,"2002-02-10T00:00:00","1.07","10.00"
3252,"2002-02-10T00:00:00","1.12","11.00"
3252,"2002-02-10T00:00:00","1.17","12.00"
3252,"2002-02-10T00:00:00","1.24","13.00"
3252,"2002-02-10T00:00:00","1.29","14.00"
3252,"2002-02-10T00:00:00","1.39","15.00"
3252,"2002-02-10T00:00:00","1.44","16.00"
3252,"2002-02-10T00:00:00","1.48","17.00"
3252,"2002-02-10T00:00:00","1.53","18.00"
3252,"2002-02-10T00:00:00","1.56","19.00"
3252,"2002-02-10T00:00:00","1.60","20.00"
3252,"2002-02-10T00:00:00","1.61","22.00"
3252,"2002-02-10T00:00:00","1.64","24.00"
3252,"2002-02-10T00:00:00","1.75","26.00"
3252,"2002-02-10T00:00:00","1.83","28.00"
3252,"2002-02-10T00:00:00","2.25","30.00"
3253,"2002-02-10T00:00:00","0.50","0.00"
3253,"2002-02-10T00:00:00","0.50","1.00"
3253,"2002-02-10T00:00:00","1.50","2.00"
3253,"2002-02-10T00:00:00","1.90","3.00"
3253,"2002-02-10T00:00:00","2.10","4.00"
3253,"2002-02-10T00:00:00","2.20","5.00"
3253,"2002-02-10T00:00:00","2.30","6.00"
3253,"2002-02-10T00:00:00","2.40","7.00"
3253,"2002-02-10T00:00:00","2.40","8.00"
3253,"2002-02-10T00:00:00","2.60","9.00"
3253,"2002-02-10T00:00:00","2.80","10.00"
3253,"2002-02-10T00:00:00","3.30","11.00"
3253,"2002-02-10T00:00:00","3.90","12.00"
3254,"2002-02-10T00:00:00","0.30","0.00"
3254,"2002-02-10T00:00:00","0.30","1.00"
3254,"2002-02-10T00:00:00","0.40","2.00"
3254,"2002-02-10T00:00:00","0.40","3.00"
3254,"2002-02-10T00:00:00","0.50","4.00"
3254,"2002-02-10T00:00:00","0.50","5.00"
3254,"2002-02-10T00:00:00","0.60","6.00"
3254,"2002-02-10T00:00:00","0.60","7.00"
3254,"2002-02-10T00:00:00","0.60","8.00"
3254,"2002-02-10T00:00:00","0.70","9.00"
3254,"2002-02-10T00:00:00","0.70","10.00"
3254,"2002-02-10T00:00:00","0.70","11.00"
3254,"2002-02-10T00:00:00","0.70","12.00"
3254,"2002-02-10T00:00:00","0.70","13.00"
3254,"2002-02-10T00:00:00","0.80","14.00"
3254,"2002-02-10T00:00:00","0.80","15.00"
3254,"2002-02-10T00:00:00","0.90","16.00"
3254,"2002-02-10T00:00:00","1.00","17.00"
3254,"2002-02-10T00:00:00","1.30","18.00"
3254,"2002-02-10T00:00:00","2.00","19.00"
3254,"2002-02-10T00:00:00","2.20","20.00"
3254,"2002-02-10T00:00:00","2.40","22.00"
3254,"2002-02-10T00:00:00","2.70","24.00"
3254,"2002-02-10T00:00:00","2.80","26.00"
3254,"2002-02-10T00:00:00","3.00","28.00"
3254,"2002-02-10T00:00:00","3.00","30.00"
3254,"2002-02-10T00:00:00","3.10","32.00"
3254,"2002-02-10T00:00:00","3.20","34.00"
3254,"2002-02-10T00:00:00","3.20","36.00"
3254,"2002-02-10T00:00:00","3.40","38.00"
3254,"2002-02-10T00:00:00","3.40","40.00"
3254,"2002-02-10T00:00:00","3.60","42.00"
3245,"2002-02-20T00:00:00","0.20","1.00"
3245,"2002-02-20T00:00:00","0.10","2.00"
3245,"2002-02-20T00:00:00","0.10","3.00"
3245,"2002-02-20T00:00:00","0.10","4.00"
3245,"2002-02-20T00:00:00","0.20","5.00"
3245,"2002-02-20T00:00:00","0.20","6.00"
3245,"2002-02-20T00:00:00","0.30","7.00"
3245,"2002-02-20T00:00:00","0.30","8.00"
3245,"2002-02-20T00:00:00","0.40","9.00"
3245,"2002-02-20T00:00:00","0.40","10.00"
3245,"2002-02-20T00:00:00","0.40","11.00"
3245,"2002-02-20T00:00:00","0.40","12.00"
3245,"2002-02-20T00:00:00","0.50","13.00"
3245,"2002-02-20T00:00:00","0.50","14.00"
3245,"2002-02-20T00:00:00","0.60","15.00"
3245,"2002-02-20T00:00:00","0.60","16.00"
3245,"2002-02-20T00:00:00","0.70","17.00"
3245,"2002-02-20T00:00:00","0.70","18.00"
3245,"2002-02-20T00:00:00","0.70","19.00"
3245,"2002-02-20T00:00:00","0.70","20.00"
3245,"2002-02-20T00:00:00","0.80","22.00"
3245,"2002-02-20T00:00:00","0.90","24.00"
3245,"2002-02-20T00:00:00","0.90","26.00"
3245,"2002-02-20T00:00:00","1.00","28.00"
3245,"2002-02-20T00:00:00","1.20","30.00"
3245,"2002-02-20T00:00:00","1.20","32.00"
3245,"2002-02-20T00:00:00","1.30","34.00"
3245,"2002-02-20T00:00:00","1.30","36.00"
3245,"2002-02-20T00:00:00","1.30","38.00"
3245,"2002-02-20T00:00:00","1.40","40.00"
3245,"2002-02-20T00:00:00","1.60","42.00"
3245,"2002-02-20T00:00:00","1.70","44.00"
3245,"2002-02-20T00:00:00","2.10","46.00"
3246,"2002-02-20T00:00:00","0.10","0.00"
3246,"2002-02-20T00:00:00","0.10","1.00"
3246,"2002-02-20T00:00:00","0.10","2.00"
3246,"2002-02-20T00:00:00","0.20","3.00"
3246,"2002-02-20T00:00:00","0.30","4.00"
3246,"2002-02-20T00:00:00","0.40","5.00"
3246,"2002-02-20T00:00:00","0.50","6.00"
3246,"2002-02-20T00:00:00","0.60","7.00"
3246,"2002-02-20T00:00:00","0.80","8.00"
3246,"2002-02-20T00:00:00","1.00","9.00"
3246,"2002-02-20T00:00:00","1.00","10.00"
3246,"2002-02-20T00:00:00","1.20","11.00"
3246,"2002-02-20T00:00:00","1.30","12.00"
3246,"2002-02-20T00:00:00","1.50","13.00"
3246,"2002-02-20T00:00:00","1.50","14.00"
3246,"2002-02-20T00:00:00","1.60","15.00"
3246,"2002-02-20T00:00:00","1.70","16.00"
3246,"2002-02-20T00:00:00","1.80","17.00"
3246,"2002-02-20T00:00:00","1.80","18.00"
3246,"2002-02-20T00:00:00","1.80","19.00"
3246,"2002-02-20T00:00:00","1.90","20.00"
3246,"2002-02-20T00:00:00","1.90","22.00"
3246,"2002-02-20T00:00:00","1.90","24.00"
3246,"2002-02-20T00:00:00","1.90","26.00"
3246,"2002-02-20T00:00:00","2.00","28.00"
3246,"2002-02-20T00:00:00","2.00","30.00"
3246,"2002-02-20T00:00:00","2.00","32.00"
3246,"2002-02-20T00:00:00","2.10","34.00"
3246,"2002-02-20T00:00:00","2.10","36.00"
3246,"2002-02-20T00:00:00","2.20","38.00"
3246,"2002-02-20T00:00:00","2.50","40.00"
3246,"2002-02-20T00:00:00","3.00","42.00"
3247,"2002-02-20T00:00:00","0.80","0.00"
3247,"2002-02-20T00:00:00","0.80","1.00"
3247,"2002-02-20T00:00:00","0.80","2.00"
3247,"2002-02-20T00:00:00","0.80","3.00"
3247,"2002-02-20T00:00:00","0.80","4.00"
3247,"2002-02-20T00:00:00","0.80","5.00"
3247,"2002-02-20T00:00:00","0.80","6.00"
3247,"2002-02-20T00:00:00","0.80","7.00"
3247,"2002-02-20T00:00:00","0.80","8.00"
3247,"2002-02-20T00:00:00","0.80","9.00"
3247,"2002-02-20T00:00:00","0.80","10.00"
3247,"2002-02-20T00:00:00","0.90","11.00"
3247,"2002-02-20T00:00:00","0.90","12.00"
3247,"2002-02-20T00:00:00","0.90","13.00"
3247,"2002-02-20T00:00:00","0.90","14.00"
3247,"2002-02-20T00:00:00","0.90","15.00"
3247,"2002-02-20T00:00:00","0.90","16.00"
3247,"2002-02-20T00:00:00","0.90","17.00"
3247,"2002-02-20T00:00:00","1.00","18.00"
3247,"2002-02-20T00:00:00","1.10","19.00"
3247,"2002-02-20T00:00:00","1.10","20.00"
3247,"2002-02-20T00:00:00","1.10","22.00"
3247,"2002-02-20T00:00:00","1.10","24.00"
3247,"2002-02-20T00:00:00","1.20","26.00"
3247,"2002-02-20T00:00:00","1.20","28.00"
3247,"2002-02-20T00:00:00","1.20","30.00"
3247,"2002-02-20T00:00:00","1.30","32.00"
3247,"2002-02-20T00:00:00","1.30","34.00"
3247,"2002-02-20T00:00:00","1.30","36.00"
3247,"2002-02-20T00:00:00","1.40","38.00"
3247,"2002-02-20T00:00:00","1.50","40.00"
3247,"2002-02-20T00:00:00","1.50","42.00"
3247,"2002-02-20T00:00:00","1.60","44.00"
3247,"2002-02-20T00:00:00","1.60","46.00"
3247,"2002-02-20T00:00:00","1.60","48.00"
3247,"2002-02-20T00:00:00","1.60","50.00"
3247,"2002-02-20T00:00:00","1.70","55.00"
3247,"2002-02-20T00:00:00","1.70","60.00"
3247,"2002-02-20T00:00:00","1.70","65.00"
3248,"2002-02-20T00:00:00","0.90","0.00"
3248,"2002-02-20T00:00:00","0.90","1.00"
3248,"2002-02-20T00:00:00","0.90","2.00"
3248,"2002-02-20T00:00:00","0.80","3.00"
3248,"2002-02-20T00:00:00","0.80","4.00"
3248,"2002-02-20T00:00:00","0.80","5.00"
3248,"2002-02-20T00:00:00","0.80","6.00"
3248,"2002-02-20T00:00:00","0.80","7.00"
3248,"2002-02-20T00:00:00","0.80","8.00"
3248,"2002-02-20T00:00:00","0.90","9.00"
3248,"2002-02-20T00:00:00","0.90","10.00"
3248,"2002-02-20T00:00:00","0.90","11.00"
3248,"2002-02-20T00:00:00","1.00","12.00"
3248,"2002-02-20T00:00:00","1.00","13.00"
3248,"2002-02-20T00:00:00","1.10","14.00"
3248,"2002-02-20T00:00:00","1.10","15.00"
3248,"2002-02-20T00:00:00","1.20","16.00"
3248,"2002-02-20T00:00:00","1.30","17.00"
3248,"2002-02-20T00:00:00","1.40","18.00"
3248,"2002-02-20T00:00:00","1.50","19.00"
3248,"2002-02-20T00:00:00","1.50","20.00"
3248,"2002-02-20T00:00:00","1.60","22.00"
3248,"2002-02-20T00:00:00","1.60","24.00"
3248,"2002-02-20T00:00:00","1.60","26.00"
3248,"2002-02-20T00:00:00","1.70","28.00"
3248,"2002-02-20T00:00:00","1.80","30.00"
3248,"2002-02-20T00:00:00","1.80","32.00"
3248,"2002-02-20T00:00:00","1.90","34.00"
3248,"2002-02-20T00:00:00","2.00","36.00"
3248,"2002-02-20T00:00:00","2.00","38.00"
3249,"2002-02-20T00:00:00","0.00","0.00"
3249,"2002-02-20T00:00:00","0.20","1.00"
3249,"2002-02-20T00:00:00","0.30","2.00"
3249,"2002-02-20T00:00:00","0.30","3.00"
3249,"2002-02-20T00:00:00","0.40","4.00"
3249,"2002-02-20T00:00:00","0.60","5.00"
3249,"2002-02-20T00:00:00","0.70","6.00"
3249,"2002-02-20T00:00:00","0.80","7.00"
3249,"2002-02-20T00:00:00","1.00","8.00"
3249,"2002-02-20T00:00:00","1.20","9.00"
3249,"2002-02-20T00:00:00","1.40","10.00"
3249,"2002-02-20T00:00:00","1.60","11.00"
3249,"2002-02-20T00:00:00","1.80","12.00"
3249,"2002-02-20T00:00:00","1.90","13.00"
3249,"2002-02-20T00:00:00","1.90","14.00"
3249,"2002-02-20T00:00:00","1.90","15.00"
3249,"2002-02-20T00:00:00","2.00","16.00"
3249,"2002-02-20T00:00:00","2.00","17.00"
3249,"2002-02-20T00:00:00","2.00","18.00"
3249,"2002-02-20T00:00:00","2.00","19.00"
3249,"2002-02-20T00:00:00","2.00","20.00"
3249,"2002-02-20T00:00:00","2.10","22.00"
3249,"2002-02-20T00:00:00","2.10","24.00"
3249,"2002-02-20T00:00:00","2.10","26.00"
3249,"2002-02-20T00:00:00","2.10","28.00"
3249,"2002-02-20T00:00:00","2.10","30.00"
3249,"2002-02-20T00:00:00","2.10","32.00"
3249,"2002-02-20T00:00:00","2.20","34.00"
3249,"2002-02-20T00:00:00","2.20","36.00"
3249,"2002-02-20T00:00:00","2.20","38.00"
3249,"2002-02-20T00:00:00","2.20","40.00"
3249,"2002-02-20T00:00:00","2.20","42.00"
3249,"2002-02-20T00:00:00","2.20","44.00"
3249,"2002-02-20T00:00:00","2.30","46.00"
3249,"2002-02-20T00:00:00","2.50","48.00"
3249,"2002-02-20T00:00:00","2.70","50.00"
3251,"2002-02-20T00:00:00","2.70","0.00"
3251,"2002-02-20T00:00:00","2.40","1.00"
3251,"2002-02-20T00:00:00","2.50","2.00"
3251,"2002-02-20T00:00:00","2.50","3.00"
3251,"2002-02-20T00:00:00","2.60","4.00"
3251,"2002-02-20T00:00:00","3.00","5.00"
3251,"2002-02-20T00:00:00","3.40","6.00"
3251,"2002-02-20T00:00:00","3.40","7.00"
3251,"2002-02-20T00:00:00","3.80","8.00"
3251,"2002-02-20T00:00:00","3.90","9.00"
3251,"2002-02-20T00:00:00","4.10","10.00"
3251,"2002-02-20T00:00:00","4.30","11.00"
3251,"2002-02-20T00:00:00","4.40","12.00"
3251,"2002-02-20T00:00:00","4.50","13.00"
3251,"2002-02-20T00:00:00","4.60","14.00"
3251,"2002-02-20T00:00:00","4.70","15.00"
3251,"2002-02-20T00:00:00","4.70","16.00"
3251,"2002-02-20T00:00:00","4.70","17.00"
3251,"2002-02-20T00:00:00","4.80","18.00"
3251,"2002-02-20T00:00:00","4.90","19.00"
3251,"2002-02-20T00:00:00","4.90","20.00"
3252,"2002-02-20T00:00:00","0.64","0.00"
3252,"2002-02-20T00:00:00","0.95","1.00"
3252,"2002-02-20T00:00:00","1.01","2.00"
3252,"2002-02-20T00:00:00","1.00","3.00"
3252,"2002-02-20T00:00:00","1.01","4.00"
3252,"2002-02-20T00:00:00","1.02","5.00"
3252,"2002-02-20T00:00:00","1.03","6.00"
3252,"2002-02-20T00:00:00","1.07","7.00"
3252,"2002-02-20T00:00:00","1.18","8.00"
3252,"2002-02-20T00:00:00","1.28","9.00"
3252,"2002-02-20T00:00:00","1.43","10.00"
3252,"2002-02-20T00:00:00","1.55","11.00"
3252,"2002-02-20T00:00:00","1.64","12.00"
3252,"2002-02-20T00:00:00","1.72","13.00"
3252,"2002-02-20T00:00:00","1.78","14.00"
3252,"2002-02-20T00:00:00","1.83","15.00"
3252,"2002-02-20T00:00:00","1.88","16.00"
3252,"2002-02-20T00:00:00","1.94","17.00"
3252,"2002-02-20T00:00:00","1.99","18.00"
3252,"2002-02-20T00:00:00","2.03","19.00"
3252,"2002-02-20T00:00:00","2.09","20.00"
3252,"2002-02-20T00:00:00","2.20","22.00"
3252,"2002-02-20T00:00:00","2.30","24.00"
3252,"2002-02-20T00:00:00","2.40","26.00"
3252,"2002-02-20T00:00:00","2.53","28.00"
3252,"2002-02-20T00:00:00","2.72","30.00"
3253,"2002-02-20T00:00:00","0.50","0.00"
3253,"2002-02-20T00:00:00","0.70","1.00"
3253,"2002-02-20T00:00:00","1.70","2.00"
3253,"2002-02-20T00:00:00","1.70","3.00"
3253,"2002-02-20T00:00:00","2.00","4.00"
3253,"2002-02-20T00:00:00","2.01","5.00"
3253,"2002-02-20T00:00:00","2.02","6.00"
3253,"2002-02-20T00:00:00","2.02","7.00"
3253,"2002-02-20T00:00:00","2.05","8.00"
3253,"2002-02-20T00:00:00","2.07","9.00"
3253,"2002-02-20T00:00:00","3.01","10.00"
3253,"2002-02-20T00:00:00","3.03","11.00"
3253,"2002-02-20T00:00:00","3.07","12.00"
3254,"2002-02-20T00:00:00","0.30","0.00"
3254,"2002-02-20T00:00:00","0.30","1.00"
3254,"2002-02-20T00:00:00","0.30","2.00"
3254,"2002-02-20T00:00:00","0.40","3.00"
3254,"2002-02-20T00:00:00","0.50","4.00"
3254,"2002-02-20T00:00:00","0.50","5.00"
3254,"2002-02-20T00:00:00","0.50","6.00"
3254,"2002-02-20T00:00:00","0.60","7.00"
3254,"2002-02-20T00:00:00","0.60","8.00"
3254,"2002-02-20T00:00:00","0.60","9.00"
3254,"2002-02-20T00:00:00","0.60","10.00"
3254,"2002-02-20T00:00:00","0.70","11.00"
3254,"2002-02-20T00:00:00","0.70","12.00"
3254,"2002-02-20T00:00:00","0.70","13.00"
3254,"2002-02-20T00:00:00","0.70","14.00"
3254,"2002-02-20T00:00:00","0.80","15.00"
3254,"2002-02-20T00:00:00","0.80","16.00"
3254,"2002-02-20T00:00:00","1.00","17.00"
3254,"2002-02-20T00:00:00","1.50","18.00"
3254,"2002-02-20T00:00:00","2.10","19.00"
3254,"2002-02-20T00:00:00","2.40","20.00"
3254,"2002-02-20T00:00:00","2.70","22.00"
3254,"2002-02-20T00:00:00","2.80","24.00"
3254,"2002-02-20T00:00:00","2.80","26.00"
3254,"2002-02-20T00:00:00","3.00","28.00"
3254,"2002-02-20T00:00:00","3.00","30.00"
3254,"2002-02-20T00:00:00","3.10","32.00"
3254,"2002-02-20T00:00:00","3.20","34.00"
3254,"2002-02-20T00:00:00","3.30","36.00"
3254,"2002-02-20T00:00:00","3.40","38.00"
3254,"2002-02-20T00:00:00","3.50","40.00"
3254,"2002-02-20T00:00:00","3.60","42.00"
3246,"2002-02-28T00:00:00","0.20","0.00"
3246,"2002-02-28T00:00:00","0.30","1.00"
3246,"2002-02-28T00:00:00","0.60","2.00"
3246,"2002-02-28T00:00:00","0.80","3.00"
3246,"2002-02-28T00:00:00","0.90","4.00"
3246,"2002-02-28T00:00:00","1.00","5.00"
3246,"2002-02-28T00:00:00","1.10","6.00"
3246,"2002-02-28T00:00:00","1.20","7.00"
3246,"2002-02-28T00:00:00","1.30","8.00"
3246,"2002-02-28T00:00:00","1.40","9.00"
3246,"2002-02-28T00:00:00","1.60","10.00"
3246,"2002-02-28T00:00:00","1.80","11.00"
